tempo,artist_familiarity,duration,loudness,Genre
77.635,0.495445922,335.93424,-21.498,Jazz
77.41,0.431458634,188.89098,-8.239,International
76.98,0.580798778,172.09424,-13.551,Country
76.907,0.606118646,148.00934,-13.18,Country
76.74,0.352212817,180.13995,-7.482,International
76.693,0.443930682,251.21914,-11.733,Jazz
76.562,0.439094456,274.83383,-16.758,International
76.425,0.471357978,393.63873,-14.232,Jazz
76.415,0.57942273,264.59383,-6.144,Blues
76.296,0.571422802,261.74649,-15.008,Jazz
76.125,0.370429862,65.95873,-21.685,Country
75.826,0.56573878,184.21506,-6.991,Latin
75.634,0.852569498,199.8624,-9.713,Folk
75.367,0.359081993,72.17587,-14.041,Comedy_Spoken
75.297,0.479755041,242.83383,-19.173,Latin
75.127,0.501246444,59.89832,-27.806,Electronic
75.115,0.518912812,379.19302,-22.737,Jazz
75.114,0.668020249,297.22077,-15.149,Comedy_Spoken
75.064,0.675919557,258.7424,-7.355,Blues
74.809,0.732393863,194.37669,-11.663,Country
74.665,0.732393863,232.64608,-19.991,Country
74.601,0.555985053,182.83057,-14.755,Blues
74.384,0.686811617,1598.1971,-7.638,Electronic
74.255,0.57810363,270.75873,-24.669,Jazz
73.979,0.621597789,162.19383,-11.552,Country
72.677,0.327233191,342.88281,-25.521,International
72.117,0.709967526,196.04853,-12.182,Jazz
72.071,0.534392294,206.00118,-24.57,Jazz
71.984,0.569477757,307.33016,-5.902,Folk
71.416,0.553637086,811.2322,-17.88,Electronic
71.337,0.548189066,139.72853,-14.322,International
71.156,0.434241407,269.73995,-6.719,Latin
71.031,0.592797346,338.05016,-12.769,Comedy_Spoken
70.875,0.470466866,538.27873,-12.169,Jazz
70.296,0.791761696,136.202,-17.977,Electronic
70.26,0.289711637,281.80853,-17.154,Blues
70.256,0.534392294,483.39546,-33.045,Jazz
70.214,0.496152636,329.32526,-6.851,Latin
70.047,0.583049613,288.39138,-10.411,Electronic
69.347,0.603268922,226.37669,-15.448,Blues
68.326,0.641172818,302.62812,-16.252,Jazz
68.055,0.046062537,161.20118,-16.314,Blues
67.863,0.691442152,154.8273,-14.535,Country
66.22,0.221726078,287.26812,-15.893,Jazz
66.153,0.609816403,78.47138,-30.854,Classical
66.064,0.350333622,140.19873,-15.933,Latin
64.811,0.713782886,280.24118,-9.074,Electronic
64.475,0.410912881,203.85914,-10,International
63.993,0.34173223,235.31057,-18.638,Folk
63.334,0.641172818,109.16526,-19.736,Jazz
63.295,0.456136674,64.1824,-20.251,International
63.255,0.534464352,180.40118,-12.931,Blues
63.134,0.506773968,347.79383,-17.462,Jazz
62.216,0.772871995,408.00608,-20.42,Electronic
62.008,0.534392294,586.29179,-21.052,Jazz
61.305,0.560914045,237.53098,-13.278,Jazz
61.018,0.561464646,266.60526,-14.818,Jazz
60.509,0.221726078,180.37506,-16.067,Jazz
60.025,0.447725075,202.29179,-8.235,Latin
59.021,0.35106639,44.93016,-15.497,Comedy_Spoken
58.165,0.510993042,183.97995,-9.689,Comedy_Spoken
56.184,0.716101705,256.39138,-14.966,Folk
51.477,0.463593719,276.97587,-13.948,Latin
51.265,0.379218061,256.70485,-12.891,Electronic
47.934,0.602360696,192.67873,-22.187,International
45.527,0.428375417,443.24526,-13.002,Jazz
45.508,0.679395051,260.51873,-6.857,Country
45.199,0.548180093,345.70404,-22.715,International
42.782,0.558007752,288.62649,-17.549,Electronic
42.486,0.704682952,433.97179,-15.382,Jazz
40.875,0.425883322,148.79302,-12.845,Country
40.384,0.614870934,181.86404,-7.914,Country
37.656,0.643544997,189.67465,-16.402,Country
35.604,0.401327986,194.66404,-21.085,International
34.335,0.573612399,165.98159,-20.394,Folk
0,0.200729608,401.24036,-7.327,Electronic
0,0.452492922,314.61832,-6.153,Electronic
0,0.638614022,265.76934,-9.259,Electronic
0,0.588608087,233.27302,-4.309,Electronic
0,0.774037142,187.0624,-15.909,Latin
0,0.456136674,13.5571,-26.393,International
0,0.558758556,1.2273,-29.106,Latin
