"track_id","artist_name","song_title","year","artist_familiarity","artist_hotttnesss","artist_id","artist_location","song_hotttnesss","danceability","duration","energy","loudness","idx_segments_loudness_max","tempo","key","Genre"
"TRAPYML128F423DF98","A Skylit Drive","Ability To Create A War",2007,0.841136406,0.556910568,"ARN6M7I1187FB4DEAF","California",0.684088775,0,88.86812,0,-5.864,0,139.238,0,"Pop_Rock"
"TRAPYVH128F428CFD7","Daughters","Pants_ Meet Shit",2003,0.676869597,0.384133614,"ARMEYJD1187B9A4522","Providence, RI",0.554793212,0,52.11383,0,-4.271,0,80.992,9,"Pop_Rock"
"TRAPZZJ12903CC5190","Robben Ford","Ain't Got Nothin' But The Blues (Album Version)",1988,0.604820432,0.383877494,"AR7BMMV1187FB5B2D7","Ukiah, CA",0.518759898,0,278.96118,0,-13.908,0,91.247,5,"Blues"
"TRAQACX128F92FE83D","Information Society","Make It Funky (Album Version)",1988,0.567510986,0.430897609,"ARGY9FW1187B991C7D","Minneapolis, MN",0.597116703,0,68.362,0,-19.776,0,149.91,0,"Pop_Rock"
"TRAQADQ12903CDCEF5","Call To Preserve","Now And Forever",2006,0.634764556,0.423976263,"AR01IP11187B9AF5D2","Rockledge, Florida",0.407974652,0,165.82485,0,-4.829,0,189.824,2,"Pop_Rock"
"TRAQAMG128F934AED9","GWAR","Slap U Around",1994,0.687023631,0.475085634,"ARO3SS31187FB3729C","Antarctica",0.454192988,0,159.68608,0,-8.871,0,136.211,8,"Pop_Rock"
"TRAQCVQ128F92D2B3D","Frank Caliendo","Now I'm All Over The Place_ Scoob (Album Version)",2008,0.501890126,0.404201576,"ARMM7T01187B9B31E0","California",0.323112121,0,433.47546,0,-13.149,0,124.086,2,"Comedy_Spoken"
"TRAQDUR128F931B4E9","Tom Petty","Wildflowers (Album Version)",1994,0.779838092,0.568350503,"ARBEBBY1187B9B43DB","Gainesville, FL",0.621621073,0,190.32771,0,-13.374,0,86.8,5,"Pop_Rock"
"TRAQELD128F4274F52","Daniel Johnston","Come To Me Tonight",1998,0.713322147,0.473613189,"AR6CLFP1187B9ACB94","Sacramento, CA",0.427446571,0,115.35628,0,-11.092,0,158.304,9,"Pop_Rock"
"TRAQEUQ128F425282E","Behemoth","Chant For Eschaton 2000",1999,0.84219335,0.550422825,"AR1OBRC1187FB59AD4","POLAND",0.61105005,0,321.48853,0,-4.146,0,156.261,2,"Pop_Rock"
"TRAQGLM128EF356DEA","Vivian","Bad Creation",2007,0.520726488,0.359260264,"ARBQ5TQ1187B992B8A","CANADA - Ontario",0.215080319,0,227.76118,0,-6.53,0,90.993,6,"Pop_Rock"
"TRAQGNV128C7196894","Blink-182","All Of This",2003,0.851351443,0.582346374,"ARA3I0J1187FB57869","Poway, CA",0.724133953,0,280.00608,0,-5.342,0,117.574,9,"Pop_Rock"
"TRAQHOI128F4233163","Dimmu Borgir","The Chosen Legacy",2007,0.826075467,0.599602643,"ARLSF8H1187B9A76B0","Oslo, Norway",0.681975088,0,259.02975,0,-3.561,0,150.064,10,"Pop_Rock"
"TRAQHVX128F92E444A","David Arkenstone","Drifting",2009,0.639436949,0.430942043,"ARI4S0E1187B9B06C0","Tennessee",0.270775999,0,272.74404,0,-11.812,0,160.028,10,"New"
"TRAQHWF128F146FF11","Jellyfish","The Ghost At #1",2006,0.593216548,0.444904177,"ARNDTKL1187B9AF57C","San Francisco",0.4785044,0,216.60689,0,-9.679,0,169.875,5,"Pop_Rock"
"TRAQITZ128F4265E0E","Johnny Cash","Lonesome To The Bone",1974,0.817256939,0.735208878,"ARH861H1187B9B799E","Kingsland, AR",0.578755678,0,162.29832,0,-10.06,0,170.995,9,"Country"
"TRAQJGB128F426A9B6","Stevie Ray Vaughan And Double Trouble","The House Is Rockin'",1994,0.73379894,0.544257506,"ART3O5Z1187B9AB043","Dallas, TX",0.678728981,0,168.30649,0,-10.351,0,170.217,4,"Pop_Rock"
"TRAQKUB128F1460B81","AZ","Aziatic (Outro)",2002,0.640695921,0.449602656,"ARKQ9JM1187FB57521","Oakland, CA",0.485761153,0,60.21179,0,-7.459,0,87.599,2,"Rap"
"TRAQKVM128F145BB26","Wendy Moten","Make This Love Last",1992,0.491071814,0.302255689,"AR1BZED1187FB4CDEE","Memphis, TN",0,0,230.37342,0,-8.634,0,109.001,5,"RnB"
"TRAQLOD128F145EC9D","Enrique Iglesias","Dicen Por Ahi",1998,0.82735726,0.75292789,"ARDCFNZ1187FB3DDB0","Madrid, Spain",0.469873001,0,229.0673,0,-6.947,0,101.43,0,"Latin"
"TRAQMNB12903CDD58F","The Berzerker","Compromise",2002,0.668370612,0.45755391,"AR0VZWC1187B99BA57","Melbourne, Australia",0.544133569,0,163.81342,0,-4.563,0,227.25,6,"Pop_Rock"
"TRAQMNQ128F4250FD8","Flora Purim","Tomara (I Wish)",1994,0.479755041,0.34054408,"ARNARI81187FB3C9A7","Rio de Janeiro, Brazil",0.265861049,0,242.83383,0,-19.173,0,75.297,2,"Latin"
"TRAQOSE128F42575EF","Cocoa Tea","100%",1992,0.595645308,0.4260093,"AR6EVQA1187B9AA1DF","Kingston, Jamaica",0,0,228.96281,0,-11.627,0,115.862,0,"Reggae"
"TRAQPAW128F423666C","Dave Eggar","Dream Of Ice",1998,0.450361261,0.267757495,"ARMSW7X1187FB5B504","California - LA",0,0,224.73098,0,-29.084,0,117.298,4,"New"
"TRAQPFR12903CC26CF","This Is Hell","REALIZATION: REMORSE",2008,0.677550149,0.492132221,"ARVWIEH1187B9B39B5","Long Island, NY",0.679853999,0,106.39628,0,-5.726,0,83.335,6,"Pop_Rock"
"TRAQPHD128F4226E5E","Soulwax","Soul Simplicity",1996,0.803087355,0.501825944,"AR5ZVJ91187B99083A","Ghent, Belgium",0.48306456,0,274.78159,0,-9.061,0,96.02,11,"Pop_Rock"
"TRAQPKV128E078EE32","Aerosmith","Livin' On The Edge",1993,0.872536599,0.610731463,"AR12F2S1187FB56EEF","Boston, MA",0.431394611,0,324.07465,0,-5.746,0,101.66,2,"Pop_Rock"
"TRAQQEE128EF342942","Irwin Goodman","Onni",1978,0.517480572,0.43280431,"ARD5SR21187B9B5F4A","HÌ_meenlinna",0.215080319,0,231.47057,0,-5.752,0,151.004,4,"Pop_Rock"
"TRAQQOG128F934B0A1","Lizzy Borden","Zanzibar",2000,0.609819761,0.419967936,"AR8FMEN1187FB4A657","Los Angeles, CA",0.48456253,0,386.66404,0,-4.151,0,186.075,8,"Pop_Rock"
"TRAQQUX128F92F9F10","Snowgoons","Starlight",2008,0.649583107,0.461345852,"ARA7EEC1187FB4C392","Karlsruhe, Germany",0.587102737,0,232.75057,0,-2.42,0,104.705,3,"Rap"
"TRAQRHA128F93001EB","The Strokes","Between Love & Hate",2003,0.80704348,0.587194102,"AR9O98A1187FB39621","NY",0.828400264,0,191.29424,0,-4.689,0,104.208,9,"Pop_Rock"
"TRAQRNL128F42148D3","Sugar Minott","Walking Through the Ghetto",1979,0.606975737,0.386289651,"ARIRD6J1187FB5A98C","Kingston, Jamaica",0.38293509,0,186.8273,0,-6.975,0,164.93,7,"Reggae"
"TRAQSWI128F9343039","Shawn Colvin","Cry Like An Angel",1989,0.685502832,0.446732968,"ARDW5AW1187FB55708","Vermillion, SD",0.443291312,0,290.11546,0,-12.798,0,167.772,0,"Pop_Rock"
"TRAQTRL128F428C2AF","Loudermilk","Mai",2002,0.472468368,0.31318008,"AR5IIHR1187B991B70","Tri-Cities, Washington",0.319565987,0,272.03873,0,-6.564,0,112.398,6,"Pop_Rock"
"TRAQUVZ128F932B2B7","Geoff Muldaur","Tennessee Blues (Album Version)",2008,0.428061659,0.29843473,"ARHCUCR1187B98F589","Rio de Janeiro",0,0,217.88689,0,-26.772,0,82.759,7,"Folk"
"TRAQVCT12903CD7F32","Don Gibson","Release Me",1960,0.540750151,0.379651219,"AR7CCCC1187FB578FF","Shelby, North Carolina",0.436696165,0,184.68526,0,-20.691,0,87.806,7,"Country"
"TRAQVJM128F9310F20","Fever Ray","When I Grow Up",2009,0.713782886,0.529166983,"ARUYVDC12086C11D5C","Stockholm",0.505487343,0,556.06812,0,-6.817,0,122.984,9,"Electronic"
"TRAQVQM128F933DFEB","Sneaky Sound System","Lost In The Future",2008,0.744844377,0.447386029,"ARDCQM61187B9951CE","Sydney, Australia",0.55936523,0,225.82812,0,-3.951,0,130.053,7,"Electronic"
"TRAQWKC128F428BD2C","Shriekback","The Strongest Wind That Blows",2005,0.547938241,0.374791219,"AR37ILI1187B98E27B","London, England",0.457337011,0,286.06649,0,-12.519,0,84.983,10,"Pop_Rock"
"TRAQXJY12903CF3A0E","Steel Pulse","House of Love",1997,0.698452539,0.502974636,"ARHD3RX1187FB3A7DA","Birmingham, England",0.253834736,0,261.35465,0,-6.653,0,168.242,4,"Reggae"
"TRAQYOC128F9341CDC","Busta Rhymes","Genesis",2001,0.809828092,0.539644312,"ARBCUNV1187B98A9FB","East Flatbush, Brooklyn, NY",0.549998637,0,231.60118,0,-10.067,0,106.961,1,"Rap"
"TRARACF128F424FACF","Agnostic Front","Come Alive",2007,0.701441759,0.504307726,"AR0O3AV1187FB4D030","New York, NY",0.704649756,0,122.17424,0,-5.218,0,185.453,2,"Pop_Rock"
"TRARBGM12903CC5026","Open Hand","Never Alone",1999,0.614887588,0.377828215,"ARV2X851187FB41A78","Mass. - Boston",0.511424326,0,486.97424,0,-7.655,0,86.308,9,"Pop_Rock"
"TRARCSJ12903CA71D8","MxPx","Grey Skies Turn Blue",2004,0.763010513,0.537675628,"ARBOG0H1187B99F775","Bremerton, WA",0.645543023,0,183.97995,0,-3.861,0,87.779,11,"Pop_Rock"
"TRARCZH12903CF7D2F","Bad Company","Rock Steady",1974,0.696816892,0.482100019,"ARD8JVH1187FB4DA04","England",0.64102029,0,229.58975,0,-8.064,0,102.984,7,"Pop_Rock"
"TRARDHN128F4243072","Zumpano","Wraparound Shades (Album)",1995,0.502942307,0.396357754,"ARA0JEL1187B998FA3","Vancouver, BC, Canada",0.416934464,0,228.46649,0,-8.394,0,159.784,1,"Pop_Rock"
"TRARDJY128F14750EA","30 Seconds To Mars","Year Zero",2002,0.909324834,0.677087547,"ARRBF3M1187FB4D59F","Los Angeles, CA",0.81689746,0,472.39791,0,-6.736,0,121.518,3,"Pop_Rock"
"TRARDOK128F9300AB5","Thrice","The Earth Isn't Humming",2008,0.873238653,0.519965479,"ARIMZQZ1187B9AD541","Orange, CA",0.805691387,0,349.80526,0,-9.454,0,143.59,5,"Pop_Rock"
"TRAREDZ12903CFB6E3","Pelle Carlberg","Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls",2007,0.640720629,0.413296282,"AROF8OV1187FB55B85","Sweden",0.516396407,0,247.24853,0,-5.603,0,169.994,9,"Pop_Rock"
"TRARGBM128F428F65E","Daddy Yankee","A Lo Clasico",2007,0.908984296,0.562506672,"ARBNXYA1187FB51C50","Puerto Rico",0.487112195,0,235.15383,0,-4.13,0,91.026,4,"Latin"
"TRARIMP128F933D217","Back Door Slam","Heavy On My Mind (Album Version)",2007,0.55454855,0.411545814,"AR531IG1187FB59B35","CANADA - Ontario",0.624833534,0,319.84281,0,-4.325,0,92.971,3,"Pop_Rock"
"TRARIRG128F147FC96","Phil Collins","I'm Not Moving",1981,0.655921418,0.578301634,"AR9W3X91187FB3994C","Chiswick, London, England",0.596840704,0,154.93179,0,-15.433,0,100.042,5,"Pop_Rock"
"TRARJEM128F92E444D","David Arkenstone","Big Bounce",2009,0.639436949,0.430942043,"ARI4S0E1187B9B06C0","Tennessee",0.327736683,0,272.97914,0,-12.958,0,108.014,11,"New"
"TRARJMX128F149BE14","Bill Engvall","T-Ball and Indian Guides (LP Version)",1998,0.584266182,0.451570771,"ARHN74X1187B98D79F","Galveston, TX",0.215080319,0,482.21995,0,-11.689,0,112.964,5,"Comedy_Spoken"
"TRARJPL128F931C7D2","The Almost","Summer Summer",2009,0.829851316,0.581505803,"ARAN38V1187FB4C4EE","Salt Lake City, UT",0.636635971,0,240.79628,0,-5.353,0,136.147,4,"Pop_Rock"
"TRARNCP128F42AB2B0","Dave Hollister","Calm Da Seas",2008,0.612543004,0.459660463,"ARXP7MQ1187FB3AC5F","LOWELL",0.427446571,0,258.16771,0,-5.193,0,117.936,11,"RnB"
"TRARODV128F1460DBC","The Starting Line","A Goodnight's Sleep",2002,0.856317427,0.53635118,"ARG53231187FB3982D","Philadelphia, PA",0.652878392,0,264.41098,0,-5.011,0,142.069,9,"Pop_Rock"
"TRARPCK128F92FEA7F","Grizzly Bear","Little Brother",2006,0.760636112,0.54724366,"ARRDRI71187FB46EAA","Brooklyn, NY",0.882530152,0,384.67873,0,-14.199,0,169.038,4,"Pop_Rock"
"TRARPZT128F932AD66","Natalie Cole","The Gift",1985,0.69044755,0.507781667,"ARBM4TC1187FB5CE98","Los Angeles, CA",0,0,194.53342,0,-15.222,0,115.45,4,"RnB"
"TRARRMK12903CDF793","Mistress","Shovel",2005,0.495796932,0.389498817,"ARQ0HOT1187B9A25FA","Mass. - Boston",0.401486711,0,580.70159,0,-4.523,0,146.331,0,"Pop_Rock"
"TRARRQO128F427B5F5","Atreyu","You Eclipsed By Me (Album Version)",2004,0.821844255,0.592439486,"ARMOHN71187FB3959F","Orange County, CA",0.68109203,0,218.90567,0,-4.707,0,157.715,0,"Pop_Rock"
"TRARSZV12903CDB2DE","Junior Kimbrough","Meet Me in the City",1997,0.683455701,0.42712297,"ARRM70G1187B9A7F64","Hudsonville, MS",0.618352389,0,190.06649,0,-14.023,0,129.584,7,"Blues"
"TRARTCZ128F427A176","Otis Spann","No More Doggin'",1995,0.534464352,0.368689373,"AR243ZT1187B9A98D2","Jackson, MS",0.427446571,0,180.40118,0,-12.931,0,63.255,0,"Blues"
"TRARTEH128F423DBC1","Radiohead","15 Step",2007,0.899934952,0.68365806,"ARH6W4X1187B99274F","Oxford, UK",0.47643522,0,237.21751,0,-7.057,0,188.91,1,"Pop_Rock"
"TRARTEH128F4280823","Van Halen","From Afar (Album Version)",1998,0.744641246,0.579988982,"ARNLO5S1187B9B80CC","Pasadena, CA",0.685351118,0,324.23138,0,-9.057,0,87.899,4,"Pop_Rock"
"TRARTSA128F4291550","Bongzilla","Champagne & Reefer",2005,0.574400789,0.446071584,"ARRH2S81187B98C8AA","Madison, Wisconsin",0.536788886,0,286.58893,0,-4.627,0,97.265,9,"Pop_Rock"
"TRARUOP12903CF2384","Shadows Fall","What Drives The Weak",2004,0.733433227,0.455558797,"ARK8OHG1187B99016A","Boston, MA",0.687873715,0,283.48036,0,-4.076,0,84.992,0,"Pop_Rock"
"TRARUTP128E0797FC7","Linkin Park","Crawling (Album Version)",2000,0.887386081,0.791143002,"ARQUMH41187B9AF699","Los Angeles, CA",0.872229023,0,208.95302,0,-6.052,0,105.095,4,"Pop_Rock"
"TRARVSP128F4250FD6","Flora Purim","Above The Rainbow",1994,0.479755041,0.34054408,"ARNARI81187FB3C9A7","Rio de Janeiro, Brazil",0.265861049,0,208.03873,0,-16.444,0,173.649,7,"Latin"
"TRARWMG128F933667C","Al Di Meola","Calliope",1983,0.643016666,0.461517204,"ARVJVFF1187B9B40D6","Jersey City, NJ",0.360370583,0,257.30567,0,-16.945,0,110.096,0,"Jazz"
"TRARXIQ128F9354D9C","ARRESTED DEVELOPMENT","Since The Last Time",2006,0.701118744,0.415441656,"ARWQ3M31187FB4CF01","Atlanta, GA",0.609043943,0,218.06975,0,-6.25,0,177.886,1,"Rap"
"TRARXVP12903CF39FE","Steel Pulse","Role Model",1997,0.698452539,0.502974636,"ARHD3RX1187FB3A7DA","Birmingham, England",0.319565987,0,262.47791,0,-6.53,0,156.084,1,"Reggae"
"TRASAIH128F931F567","Thrice","Betrayal Is A Symptom",2002,0.873238653,0.519965479,"ARIMZQZ1187B9AD541","Orange, CA",0.735346456,0,169.63873,0,-5.176,0,114.179,8,"Pop_Rock"
"TRASAXZ128F9342D50","Busta Rhymes","We Put It Down For Y'all (Explicit LP Version)",2000,0.809828123,0.539644312,"ARBCUNV1187B98A9FB","East Flatbush, Brooklyn, NY",0.447135796,0,209.60608,0,-8.975,0,90.032,7,"Rap"
"TRASBSO128F1465A78","M83","I'm Happy She Said",2001,0.823548253,0.507115549,"ARB6OGR1187FB4D43D","Antibes, France",0.699426728,0,1071.882,0,-6.1,0,90.264,4,"Pop_Rock"
"TRASBUV128F933904E","Kooii","Here_ Swing_ Sing",2005,0.425417297,0.299624038,"ARKRUIT11F50C4E6B1","AUSTRALIA - Queensland",0.319565987,0,391.00036,0,-10.775,0,112.93,7,"Latin"
"TRASCMB128F422B871","Shanadoo","Ninja Tattoo",2006,0.545803433,0.336141578,"AR22R8A1187FB46B9E","Tokyo",0.491311144,0,200.88118,0,-4.594,0,137.923,0,"Pop_Rock"
"TRASCTM128F92F6F3A","Irma Thomas","Hold Me While I Cry",2001,0.623823768,0.441106359,"ARALUUG1187FB58696","Ponchatoula, LA",0.334706549,0,205.29587,0,-14.526,0,112.109,10,"RnB"
"TRASCWR12903CCC575","Jimi Hendrix","Hear My Train A Comin'",1989,0.840963901,0.587869152,"ARNDL191187FB51583","Seattle, USA",0.693961617,0,449.74975,0,-8.239,0,146.77,8,"Pop_Rock"
"TRASCXB128F423D3E7","Willy DeVille","Runnin' Through The Jungle - Shootin' The Blues",1996,0.613598057,0.377720338,"ARM3QKQ1187FB421E0","New York, New York",0.355285536,0,227.81342,0,-9.46,0,141.999,0,"Pop_Rock"
"TRASDGG128F933EDE2","Anti-Flag","On Independence Day",2009,0.844039532,0.524378988,"ARUSOMY1187FB4D3B4","Pittsburgh, PA",0.603860471,0,171.59791,0,-5.829,0,152.273,10,"Pop_Rock"
"TRASFNS128F145247D","Death From Above 1979","Romantic Rights (Jesper Dahlback Remix)",2004,0.738594499,0.467071006,"AR4R1FL1187FB55C3B","BA",0.454192988,0,344.842,0,-3.879,0,91.879,11,"Pop_Rock"
"TRASGKM128F42644C5","Helmet","Street Crab",1994,0.776598968,0.490079584,"AR0IVSA1187FB4F069","New York",0.733541056,0,212.16608,0,-10.562,0,141.165,9,"Pop_Rock"
"TRASGLA128F147F4F6","Chris Eaton","All Or Nothing",1995,0.486562643,0.333663204,"AR1S5O61187B9898AC","California",0.265861049,0,289.07057,0,-12.958,0,100.771,7,"Religious"
"TRASHAE128F933915A","Sportsguitar","Fish",1998,0.356763035,0.284232446,"ARIA09I1187B9A6D6E","Switzerland",0.215080319,0,231.00036,0,-7.054,0,142.192,4,"Pop_Rock"
"TRASHPV128F4281CB1","The Strokes","Meet Me In The Bathroom",2003,0.80704348,0.591744739,"AR9O98A1187FB39621","NY",0.745743388,0,177.18812,0,-3.994,0,93.315,7,"Pop_Rock"
"TRASKII128F92FA33E","The Ataris","Whatever Lies Will Help You Rest",2006,0.82785377,0.517328584,"ARPKK761187FB4D53C","Anderson, IN",0.548678056,0,212.89751,0,-5.038,0,151.949,4,"Pop_Rock"
"TRASKRI12903CE2A7A","Yami Bolo","Healing of All Nations",2001,0.495502207,0.322482578,"ARP06GY1187B98B0F0","Detroit USA",0,0,214.30812,0,-7.919,0,139.037,1,"Reggae"
"TRASLMY128E0782D6A","David Bowie","Moss Garden (1999 Digital Remaster)",1977,0.865970006,0.574921423,"ARJA1841187FB3A029","London, UK",0.262509351,0,305.05751,0,-16.599,0,221.658,1,"Pop_Rock"
"TRASMUR128F42775D6","Orbital","Adnans",1999,0.693009204,0.498668875,"ARD5K161187B9AC784","Sevenoaks, United Kingdom",0.754274011,0,521.56036,0,-10.893,0,101.99,7,"Electronic"
"TRASNOT128E0791785","Semisonic","Gone To The Movies",1998,0.7127449,0.47070039,"ARP96FM1187B9AEA77","Minneapolis, MN",0.612054954,0,232.25424,0,-10.185,0,97.995,0,"Pop_Rock"
"TRASOHB128F92D88B6","Johannes Linstead","Caja De Cerillas",2000,0.57961456,0.418418097,"AR3GE071187B9A6D71","Toronto",0.490808488,0,298.10893,0,-8.577,0,179.978,9,"New"
"TRASOPN128F9316701","Converge","Locust Reign (Live in California)",2003,0.810506205,0.531157063,"ARYOPH81187B98AEED","Boston, Brooklyn USA",0.547003914,0,99.99628,0,-3.83,0,133.549,10,"Pop_Rock"
"TRASOTO128F9325223","Thomas Dolby","Windpower (2009 Digital Remaster)",1982,0.641354081,0.384230563,"ARMG34A1187FB548A8","Cairo, Egypt",0.375984302,0,259.18649,0,-11.591,0,128.47,6,"Pop_Rock"
"TRASPCN128F92DE67E","Taking Back Sunday","Catholic Knees (Album Version)",2009,0.548108774,0.57237398,"ARG9CID1187B9AB010","Long Island, New York",0.637828866,0,168.25424,0,-3.566,0,131.018,11,"Pop_Rock"
"TRASQBA128F427B273","Belphegor","The Sukkubus Lustrate",2008,0.683525065,0.473083192,"ARNNQBT1187FB437C1","SANTA ANA, California",0.578658188,0,178.15465,0,-1.493,0,120.026,2,"Pop_Rock"
"TRASQLJ128F4288DD0","Outerspace","Fire and Ice",2004,0.611933956,0.37235087,"AR9788H1187B9A05D1","Philadelphia, PA",0.401486711,0,242.78159,0,-4.974,0,96.716,7,"Rap"
"TRASRBB128F42AFD5C","Brian Littrell","Wish",2006,0.68250801,0.42563248,"ARQVC1L1187FB440DE","Lexington, KY",0.524079323,0,236.45995,0,-6.288,0,98.937,7,"Religious"
"TRASSJE128F427927A","Benga","Zero M2",2008,0.70382389,0.464736061,"ARNBIUE1187FB3E846","London, United Kingdom",0.625865454,0,233.16853,0,-11.357,0,139.994,2,"Electronic"
"TRASSZI128F146EC5F","Snow Patrol","In My Arms",2006,0.818319359,0.667294596,"ARVN9FZ1187FB393F1","Dundee, Scotland",0.732203716,0,276.68853,0,-5.098,0,84.595,0,"Pop_Rock"
"TRASVHD128F1465963","Miguel Migs","The One",2002,0.658349215,0.396963184,"ARY2ZUX1187B9A266C","San Francisco, CA",0.565451012,0,284.60363,0,-6.308,0,104.988,11,"Electronic"
"TRASWKJ128E0792FE7","Patty Griffin","Flaming Red",1998,0.716101705,0.514523378,"AR6I54S1187FB48C6B","Old Town, ME",0.513106418,0,134.05995,0,-6.376,0,124.794,10,"Pop_Rock"
"TRASXYB128F428DFF3","Blackalicious","World Of Vibrations (Album Version)",2005,0.697113663,0.518784102,"ARTXGGI1187B9B3D58","Davis, CA",0.721502075,0,302.94159,0,-7.625,0,116.682,8,"Rap"
"TRASXZE128F427F156","Heavenly","Smile",1992,0.587594371,0.468158756,"ARLF0QY1187FB4FDCC","Oxford, England",0.471971172,0,234.60526,0,-8.339,0,69.965,2,"Pop_Rock"
"TRASYSY128F92F39F5","Circle Jerks","Group Sex",1980,0.666522677,0.414079473,"ARNFTGS1187B9A465F","California - LA",0.746432679,0,63.52934,0,-8.562,0,162.384,4,"Pop_Rock"
"TRASZML128F42358CD","Between The Buried And Me","Prequel To The Sequel (Album Version)",2007,0.840590438,0.546545162,"AR7GUNF1187B990CCF","Charlotte, NC",0,0,516.62322,0,-5.954,0,132.949,1,"Pop_Rock"
"TRASZQB12903CAAE1B","Hellsongs","Rock The Night",2008,0.623637624,0.418189947,"AR8ANXA1187B98BFC3","Gothenburg, Sweden",0.592054388,0,272.14322,0,-13.959,0,124.981,4,"Pop_Rock"
"TRATBNG128F92CADA8","Daddy Yankee","Llamado De Emergencia",2008,0.908984296,0.562506672,"ARBNXYA1187FB51C50","Puerto Rico",0.774816244,0,239.882,0,-4.335,0,195.985,4,"Latin"
"TRATBXO128F1466466","Lords Of The Underground","Check It (Explicit)",1993,0.604825992,0.428162224,"ARTE2FL1187FB51337","Raleigh, NC",0.287418485,0,264.69832,0,-8.611,0,99.058,11,"Rap"
"TRATCDG128F932B4D2","Aiden","Black Market Hell",2009,0.773491324,0.500459151,"ARJ8PZJ1187B99314F","Seattle, Washington",0.693947934,0,759.09179,0,-7.192,0,0,2,"Pop_Rock"
"TRATFEN128F14A3A6E","Bobbie Gentry","Ace Insurance Man",1968,0.582460567,0.38479891,"ARQXAUH1187B9BA010","Chickasaw County, MS",0.425900191,0,214.96118,0,-10.736,0,170.897,9,"Country"
"TRATGOC12903CC5BE2","Paul Carrack","Dedicated",1989,0.591602006,0.375496964,"ARYNX5Z1187B999686","Sheffield, Yorkshire, England",0.598320149,0,324.46649,0,-14.241,0,134.123,4,"Pop_Rock"
"TRATHFM128F148ADD4","Eastmountainsouth","Hard Times",2003,0.583290824,0.385998326,"AR5OQSV1187B9953AF","Los Angeles, CA",0.733990879,0,225.61914,0,-8.843,0,125.986,6,"Pop_Rock"
"TRATHTH128F42BC347","Kings Of Leon","Ragoo",2007,0.845768866,0.788805935,"ARF2EHS1187B994F4E","Nashville, Tennessee",0.746160913,0,181.13261,0,-6.391,0,102.066,11,"Pop_Rock"
"TRATIAH128F426B422","Nightwish","The Poet And The Pendulum",2007,0.801989216,0.580345271,"AR74Q3R1187B9B24C3","Kitee, Finland",0.717851349,0,834.66404,0,-6.003,0,96.711,7,"Pop_Rock"
"TRATIRE128F42A667F","Aiden","She Will Love You (Album Version)",2007,0.773491324,0.500459151,"ARJ8PZJ1187B99314F","Seattle, Washington",0.713217692,0,258.82077,0,-5.249,0,143.021,5,"Pop_Rock"
"TRATKVY128EF35F97A","Maroon 5","Harder To Breathe",2002,0.905477001,0.843380274,"ARF5M7Q1187FB501E8","Los Angeles, CA",0.979837196,0,173.66159,0,-4.757,0,149.917,1,"Pop_Rock"
"TRATNUJ128F1451E0C","Francis Dunnery","The Possibilities of Loving You",1991,0.54858513,0.383524247,"AR2J2WF1187FB46271","Egremont, Cumbria, England",0.233847005,0,216.37179,0,-8.023,0,101.526,9,"Pop_Rock"
"TRATOMT128F4285D7C","Junior Reid","Boom-Shack-A-Lack (12"" Mmix / Bonus Tra)",1998,0.622940428,0.370962958,"ARB4ROA1187B9ACAEC","Jamaica",0.274899515,0,326.00771,0,-8.28,0,158.242,6,"Reggae"
"TRATPKE128F1467FE7","VHS Or Beta","You Got Me (The Juan Maclean Dub)",2006,0.67161064,0.421973968,"AR5WPYF1187B9B40DA","Louisville, KY",0.266955186,0,501.13261,0,-6.751,0,125.999,11,"Pop_Rock"
"TRATQII12903CC785F","Cirrus","Boomerang (Reprise)",2002,0.606575679,0.398394107,"ARB90161187B98CDFE","Los Angeles, CA",0.579728749,0,193.72363,0,-6.149,0,180.012,5,"Electronic"
"TRATRER128EF3441CE","Vangelis","El Greco: Movement III",1998,0.772871995,0.473700501,"ARMPRI31187FB4F7D9","Volos, Greece",0.427446571,0,408.00608,0,-20.42,0,62.216,7,"Electronic"
"TRATRJV128F428D077","Daddy Yankee","Baila Girl_ Todo Hombre Llorando Por Ti",2003,0.908984296,0.562506672,"ARBNXYA1187FB51C50","Puerto Rico",0.301681757,0,181.34159,0,-7.421,0,97.982,1,"Latin"
"TRATTGW128F427A82D","Foals","Red Socks Pugie",2008,0.842577664,0.514522578,"ARVXV1J1187FB5BF88","oxford",0.728377177,0,315.27138,0,-6.611,0,156.917,9,"Pop_Rock"
"TRATTNI128E0799697","Faith Hill","I Want You (Album Version)",2005,0.882111591,0.670106173,"ARVNGA71187FB3C107","Nashville, TN",0.454192988,0,246.09914,0,-9.695,0,119.06,0,"Country"
"TRATUQR128F422F34D","Between The Buried And Me","Kickstart My Heart (Album Version)",2006,0.840590438,0.546545162,"AR7GUNF1187B990CCF","Charlotte, NC",0.769201429,0,295.28771,0,-5.493,0,89.485,4,"Pop_Rock"
"TRATWYC12903CE60D6","The Dillinger Escape Plan","Parasitic Twins",2010,0.839962768,0.541888972,"ARMAC4T1187FB3FA4C","Morris Plains, NJ",0.672836061,0,281.23383,0,-6.991,0,120.085,8,"Pop_Rock"
